bay_id,st_marker_id,status,location,lat,lon
3707,7673S,Unoccupied,"(-37.80396439252925, 144.9569678014635)",-37.80396439252925,144.9569678014635
3942,C5800,Unoccupied,"(-37.803932783966495, 144.95549470757186)",-37.803932783966495,144.95549470757186
5178,C8008,Unoccupied,"(-37.810453517080546, 144.95253771771743)",-37.810453517080546,144.95253771771743
2653,10155W,Unoccupied,"(-37.80476269838175, 144.94922777133996)",-37.80476269838175,144.94922777133996
3941,C5798,Unoccupied,"(-37.80395954199116, 144.95548989782293)",-37.80395954199116,144.95548989782293
4041,C6120,Unoccupied,"(-37.8045629730273, 144.95236769001846)",-37.8045629730273,144.95236769001846
921,C700,Unoccupied,"(-37.81416846060719, 144.9687266792635)",-37.81416846060719,144.9687266792635
4319,C6976,Unoccupied,"(-37.809336130975176, 144.95626589693285)",-37.809336130975176,144.95626589693285
3601,7336E,Unoccupied,"(-37.80537810506202, 144.94933123203518)",-37.80537810506202,144.94933123203518
4268,C6868,Unoccupied,"(-37.80940834052792, 144.9557817779109)",-37.80940834052792,144.9557817779109
3557,7083S,Unoccupied,"(-37.80892288185282, 144.9537490876604)",-37.80892288185282,144.9537490876604
7057,4688Ea,Unoccupied,"(-37.80494402980314, 144.9591612913402)",-37.80494402980314,144.9591612913402
5243,11511S,Present,"(-37.81173638829861, 144.95245718481078)",-37.81173638829861,144.95245718481078
3895,C5702,Unoccupied,"(-37.80611672890922, 144.95510711694146)",-37.80611672890922,144.95510711694146
4130,C6424,Unoccupied,"(-37.803496275233954, 144.95105059551076)",-37.803496275233954,144.95105059551076
3191,5415W,Unoccupied,"(-37.80833177449209, 144.95472159046906)",-37.80833177449209,144.95472159046906
3556,7082N,Unoccupied,"(-37.80879376806563, 144.95367715058157)",-37.80879376806563,144.95367715058157
3278,5838E,Unoccupied,"(-37.80662168918761, 144.95354649162206)",-37.80662168918761,144.95354649162206
4302,C6940,Unoccupied,"(-37.8093356516848, 144.95606244657955)",-37.8093356516848,144.95606244657955
3251,5802E,Unoccupied,"(-37.807106293352206, 144.95346088611086)",-37.807106293352206,144.95346088611086
3500,6614N,Unoccupied,"(-37.808335785802356, 144.9594960648111)",-37.808335785802356,144.9594960648111
3825,C5506,Unoccupied,"(-37.80711670747934, 144.95428638590482)",-37.80711670747934,144.95428638590482
5244,11513S,Present,"(-37.8117530468802, 144.95239831172455)",-37.8117530468802,144.95239831172455
4044,C6126,Present,"(-37.80449363067284, 144.9523802440605)",-37.80449363067284,144.9523802440605
4439,C7718,Unoccupied,"(-37.80357997154879, 144.95434658469168)",-37.80357997154879,144.95434658469168
3028,5125W,Present,"(-37.80331620166535, 144.95709440292953)",-37.80331620166535,144.95709440292953
4002,C6040,Unoccupied,"(-37.806146545613586, 144.95208866844425)",-37.806146545613586,144.95208866844425
4297,C6930,Unoccupied,"(-37.80937230506347, 144.95599230220782)",-37.80937230506347,144.95599230220782
5886,12905S,Unoccupied,"(-37.79853551627522, 144.965142058334)",-37.79853551627522,144.965142058334
2684,10193W,Unoccupied,"(-37.803720972479354, 144.94941015473876)",-37.803720972479354,144.94941015473876
5240,11505S,Present,"(-37.81163085341211, 144.95283057502752)",-37.81163085341211,144.95283057502752
1543,1914N,Unoccupied,"(-37.81450344349496, 144.9696479546364)",-37.81450344349496,144.9696479546364
4266,C6864,Unoccupied,"(-37.80942924377933, 144.95577779777847)",-37.80942924377933,144.95577779777847
4281,C6898,Unoccupied,"(-37.80927077090735, 144.95587045729843)",-37.80927077090735,144.95587045729843
2652,10153W,Unoccupied,"(-37.80481793310244, 144.94921772651412)",-37.80481793310244,144.94921772651412
4300,C6936,Unoccupied,"(-37.80935620860668, 144.95605863228343)",-37.80935620860668,144.95605863228343
3862,C5620,Unoccupied,"(-37.80714143011748, 144.9549240681294)",-37.80714143011748,144.9549240681294
3814,C5470,Present,"(-37.80737735622807, 144.9544048264981)",-37.80737735622807,144.9544048264981
2664,10171W,Unoccupied,"(-37.80429710830276, 144.94930866478808)",-37.80429710830276,144.94930866478808
4003,C6042,Unoccupied,"(-37.80612335462928, 144.952092831316)",-37.80612335462928,144.952092831316
3914,C5742,Unoccupied,"(-37.804878278928875, 144.95532472315324)",-37.804878278928875,144.95532472315324
2242,3930N,Unoccupied,"(-37.81219457073095, 144.9546289525064)",-37.81219457073095,144.9546289525064
4370,C7174,Unoccupied,"(-37.80741375196129, 144.95321945888054)",-37.80741375196129,144.95321945888054
8347,781W,Unoccupied,"(-37.812111639871596, 144.9676573100245)",-37.812111639871596,144.9676573100245
3809,C5454,Unoccupied,"(-37.80749564751712, 144.95445854052207)",-37.80749564751712,144.95445854052207
5226,11506N,Present,"(-37.81159624832596, 144.9525367688051)",-37.81159624832596,144.9525367688051
4444,C7734,Unoccupied,"(-37.80317433294745, 144.95072564926573)",-37.80317433294745,144.95072564926573
3826,C5508,Present,"(-37.80709231981772, 144.95427534398706)",-37.80709231981772,144.95427534398706
3973,C5914,Present,"(-37.80448176840822, 144.9538948503972)",-37.80448176840822,144.9538948503972
4273,C6882,Unoccupied,"(-37.809351696022624, 144.95585524198555)",-37.809351696022624,144.95585524198555
5241,11507S,Present,"(-37.811649605933354, 144.95276425119542)",-37.811649605933354,144.95276425119542
4390,C7214,Unoccupied,"(-37.80770522527534, 144.95261933784485)",-37.80770522527534,144.95261933784485
4021,C6080,Unoccupied,"(-37.80509624256923, 144.95227258318192)",-37.80509624256923,144.95227258318192
8340,643W,Unoccupied,"(-37.81624159851649, 144.96955925814933)",-37.81624159851649,144.96955925814933
3842,C5564,Unoccupied,"(-37.806441487495064, 144.95398008670202)",-37.806441487495064,144.95398008670202
4011,C6060,Unoccupied,"(-37.80588431030715, 144.95213574337413)",-37.80588431030715,144.95213574337413
3401,6243W,Unoccupied,"(-37.80583170375059, 144.95076832070202)",-37.80583170375059,144.95076832070202
3680,7640N,Unoccupied,"(-37.804954659650164, 144.94845913747562)",-37.804954659650164,144.94845913747562
4364,C7162,Unoccupied,"(-37.80717524022039, 144.95370755869564)",-37.80717524022039,144.95370755869564
4427,C7694,Unoccupied,"(-37.80365748714469, 144.9550320987078)",-37.80365748714469,144.9550320987078
2641,10115W,Unoccupied,"(-37.80336311365046, 144.94794649930117)",-37.80336311365046,144.94794649930117
3725,7739S,Unoccupied,"(-37.803247458986434, 144.95052815098978)",-37.803247458986434,144.95052815098978
4121,C6404,Unoccupied,"(-37.80370335884251, 144.95101367765076)",-37.80370335884251,144.95101367765076
3845,C5572,Unoccupied,"(-37.80637067967282, 144.95394788014832)",-37.80637067967282,144.95394788014832
3395,6233W,Unoccupied,"(-37.80596271642133, 144.95082772735728)",-37.80596271642133,144.95082772735728
4009,C6056,Unoccupied,"(-37.805957885073894, 144.952122521354)",-37.805957885073894,144.952122521354
3410,6259S,Present,"(-37.80772157855816, 144.96626523007518)",-37.80772157855816,144.96626523007518
4391,C7216,Unoccupied,"(-37.80771698319124, 144.95259512342693)",-37.80771698319124,144.95259512342693
3966,C5900,Unoccupied,"(-37.80470462823361, 144.9538548253778)",-37.80470462823361,144.9538548253778
4393,C7220,Unoccupied,"(-37.80774063077173, 144.95254655813204)",-37.80774063077173,144.95254655813204
4441,C7728,Unoccupied,"(-37.803184192208334, 144.95081336012015)",-37.803184192208334,144.95081336012015
3688,7648N,Unoccupied,"(-37.80499702751212, 144.9570799244915)",-37.80499702751212,144.9570799244915
950,C806,Present,"(-37.81137803962183, 144.96744465926923)",-37.81137803962183,144.96744465926923
3804,C5438,Unoccupied,"(-37.80806758201713, 144.9547247167863)",-37.80806758201713,144.9547247167863
3933,C5782,Unoccupied,"(-37.80418510531321, 144.95544935114913)",-37.80418510531321,144.95544935114913
4038,C6114,Unoccupied,"(-37.80463775633693, 144.9523542850579)",-37.80463775633693,144.9523542850579
5888,12909S,Unoccupied,"(-37.79855408394544, 144.96531027324374)",-37.79855408394544,144.96531027324374
3594,7329W,Present,"(-37.8055645772432, 144.94922467217737)",-37.8055645772432,144.94922467217737
2326,2895S,Unoccupied,"(-37.81118873125521, 144.96631406952298)",-37.81118873125521,144.96631406952298
1470,1773S,Unoccupied,"(-37.816713050808474, 144.9662354050186)",-37.816713050808474,144.9662354050186
3360,6055W,Unoccupied,"(-37.80606678593307, 144.95198437373847)",-37.80606678593307,144.95198437373847
3554,7079S,Unoccupied,"(-37.808883282556195, 144.95388681329126)",-37.808883282556195,144.95388681329126
4039,C6116,Unoccupied,"(-37.80461099949032, 144.9523591001093)",-37.80461099949032,144.9523591001093
4007,C6052,Unoccupied,"(-37.80600383270243, 144.952114287094)",-37.80600383270243,144.952114287094
4042,C6122,Unoccupied,"(-37.804539939522755, 144.95237190008652)",-37.804539939522755,144.95237190008652
4071,C6180,Unoccupied,"(-37.80369004589621, 144.95252208290106)",-37.80369004589621,144.95252208290106
4105,C6352,Present,"(-37.80421782013373, 144.95092242388282)",-37.80421782013373,144.95092242388282
3386,6215W,Unoccupied,"(-37.80619898611389, 144.95093556067548)",-37.80619898611389,144.95093556067548
5351,8883W,Present,"(-37.824982808080016, 144.9610747837695)",-37.824982808080016,144.9610747837695
3991,C5950,Present,"(-37.80397643814763, 144.95398474355974)",-37.80397643814763,144.95398474355974
3832,C5540,Unoccupied,"(-37.80670269150073, 144.95409900701299)",-37.80670269150073,144.95409900701299
3819,C5490,Unoccupied,"(-37.80725899738779, 144.9543510344472)",-37.80725899738779,144.9543510344472
3938,C5792,Unoccupied,"(-37.8040602342537, 144.95547179734015)",-37.8040602342537,144.95547179734015
3812,C5462,Unoccupied,"(-37.807424364820506, 144.9544261999638)",-37.807424364820506,144.9544261999638
4315,C6966,Present,"(-37.80939200298975, 144.9561920623273)",-37.80939200298975,144.9561920623273
8342,647W,Unoccupied,"(-37.81613310190409, 144.9695092774775)",-37.81613310190409,144.9695092774775
4451,C7748,Unoccupied,"(-37.803118931583, 144.95022626614318)",-37.803118931583,144.95022626614318
3280,5842E,Unoccupied,"(-37.80657529109709, 144.95355467497205)",-37.80657529109709,144.95355467497205
3984,C5936,Unoccupied,"(-37.80414982555552, 144.95395385533615)",-37.80414982555552,144.95395385533615
3847,C5580,Unoccupied,"(-37.80632339665107, 144.95392640003823)",-37.80632339665107,144.95392640003823
3868,C5632,Unoccupied,"(-37.806968605090475, 144.95497333469075)",-37.806968605090475,144.95497333469075
3829,C5528,Unoccupied,"(-37.80677055046829, 144.95412992036552)",-37.80677055046829,144.95412992036552
2644,10118E,Unoccupied,"(-37.803307797109184, 144.94818815873492)",-37.803307797109184,144.94818815873492
4111,C6374,Unoccupied,"(-37.804078905415935, 144.95094698339892)",-37.804078905415935,144.95094698339892
3823,C5502,Unoccupied,"(-37.80716454585276, 144.9543081254844)",-37.80716454585276,144.9543081254844
3878,C5652,Unoccupied,"(-37.806667659130824, 144.95500864718963)",-37.806667659130824,144.95500864718963
3894,C5700,Unoccupied,"(-37.8061403466223, 144.95510289667212)",-37.8061403466223,144.95510289667212
3919,C5752,Unoccupied,"(-37.8047467186264, 144.9553483714258)",-37.8047467186264,144.9553483714258
5352,8885W,Unoccupied,"(-37.824946075716575, 144.96111801948322)",-37.824946075716575,144.96111801948322
4382,C7198,Unoccupied,"(-37.80759513257981, 144.95284607059398)",-37.80759513257981,144.95284607059398
3723,7735S,Unoccupied,"(-37.80326767897914, 144.95071374441312)",-37.80326767897914,144.95071374441312
3709,7675S,Unoccupied,"(-37.80395643946114, 144.95689662105033)",-37.80395643946114,144.95689662105033
4401,C7236,Unoccupied,"(-37.807899678320105, 144.95221886552395)",-37.807899678320105,144.95221886552395
5272,4505W,Unoccupied,"(-37.81176184617329, 144.9534716677163)",-37.81176184617329,144.9534716677163
4043,C6124,Unoccupied,"(-37.80451697889771, 144.95237596698098)",-37.80451697889771,144.95237596698098
1290,4482E,Unoccupied,"(-37.81278151294654, 144.95419047769457)",-37.81278151294654,144.95419047769457
1838,2529S,Unoccupied,"(-37.81171009882618, 144.9680968607801)",-37.81171009882618,144.9680968607801
4282,C6900,Unoccupied,"(-37.80924499662795, 144.9558123618251)",-37.80924499662795,144.9558123618251
3543,7063S,Unoccupied,"(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.95441713063076
3011,5084E,Unoccupied,"(-37.80468237388431, 144.95784863450982)",-37.80468237388431,144.95784863450982
2646,10120E,Unoccupied,"(-37.803251489583005, 144.9481982658528)",-37.803251489583005,144.9481982658528
4263,C6858,Unoccupied,"(-37.80947581306851, 144.95583196711485)",-37.80947581306851,144.95583196711485
2631,10100E,Present,"(-37.803795463066834, 144.9481016399094)",-37.803795463066834,144.9481016399094
4378,C7190,Unoccupied,"(-37.807532111012605, 144.9529758677407)",-37.807532111012605,144.9529758677407
3626,7575S,Unoccupied,"(-37.80583679377868, 144.95475299683875)",-37.80583679377868,144.95475299683875
8306,657W,Unoccupied,"(-37.81519141122446, 144.9690770938655)",-37.81519141122446,144.9690770938655
3896,C5704,Unoccupied,"(-37.806092441005, 144.95511145791926)",-37.806092441005,144.95511145791926
1542,1912N,Unoccupied,"(-37.814484871303804, 144.96971035097545)",-37.814484871303804,144.96971035097545
4360,C7154,Unoccupied,"(-37.80710988161803, 144.95384108436636)",-37.80710988161803,144.95384108436636
4258,C6848,Unoccupied,"(-37.80918963574677, 144.95567555300215)",-37.80918963574677,144.95567555300215
4116,C6390,Unoccupied,"(-37.803819986544745, 144.95099277694794)",-37.803819986544745,144.95099277694794
4131,C6428,Unoccupied,"(-37.80347326534873, 144.95105471557133)",-37.80347326534873,144.95105471557133
4381,C7196,Unoccupied,"(-37.807568064386864, 144.9529019571974)",-37.807568064386864,144.9529019571974
3544,7064N,Unoccupied,"(-37.80859440745567, 144.95436484864248)",-37.80859440745567,144.95436484864248
5253,11531S,Present,"(-37.811967757887714, 144.95163890435862)",-37.811967757887714,144.95163890435862
2754,4594E,Unoccupied,"(-37.80735089260331, 144.96592196065524)",-37.80735089260331,144.96592196065524
863,683W,Unoccupied,"(-37.81410516230751, 144.9685714372265)",-37.81410516230751,144.9685714372265
4018,C6074,Unoccupied,"(-37.805166217141114, 144.95225998005083)",-37.805166217141114,144.95225998005083
3564,7090N,Unoccupied,"(-37.80887228659661, 144.9534031171151)",-37.80887228659661,144.9534031171151
4261,C6854,Unoccupied,"(-37.80949024283423, 144.9557663736784)",-37.80949024283423,144.9557663736784
2750,4586E,Unoccupied,"(-37.807559275525335, 144.96589502708156)",-37.807559275525335,144.96589502708156
5229,11512N,Unoccupied,"(-37.81171126342535, 144.95212969396388)",-37.81171126342535,144.95212969396388
4016,C6070,Unoccupied,"(-37.805689637861846, 144.9521707552837)",-37.805689637861846,144.9521707552837
4103,C6348,Unoccupied,"(-37.80426469250205, 144.9509140071126)",-37.80426469250205,144.9509140071126
1837,2527S,Unoccupied,"(-37.81169320961345, 144.96815437038526)",-37.81169320961345,144.96815437038526
4423,C7686,Unoccupied,"(-37.80367465531964, 144.95518377795898)",-37.80367465531964,144.95518377795898
2681,10190E,Unoccupied,"(-37.80379246057316, 144.9495876166959)",-37.80379246057316,144.9495876166959
4110,C6372,Present,"(-37.804101990803616, 144.95094279543164)",-37.804101990803616,144.95094279543164
888,816E,Present,"(-37.811246410797146, 144.9675098136646)",-37.811246410797146,144.9675098136646
4067,C6172,Present,"(-37.80378588076532, 144.95250516614124)",-37.80378588076532,144.95250516614124
3560,7086N,Unoccupied,"(-37.80883228611145, 144.95354270197825)",-37.80883228611145,144.95354270197825
3513,6668N,Unoccupied,"(-37.80863899645456, 144.95844499257623)",-37.80863899645456,144.95844499257623
4269,C6872,Unoccupied,"(-37.80938858617459, 144.9557854341632)",-37.80938858617459,144.9557854341632
4061,C6160,Unoccupied,"(-37.8039328081435, 144.95247910959128)",-37.8039328081435,144.95247910959128
4123,C6408,Unoccupied,"(-37.803657177784935, 144.95102191088802)",-37.803657177784935,144.95102191088802
8334,C7736B,Unoccupied,"(-37.80315295366602, 144.95053163261065)",-37.80315295366602,144.95053163261065
5274,4509W,Unoccupied,"(-37.811660440590664, 144.953424408537)",-37.811660440590664,144.953424408537
4389,C7212,Unoccupied,"(-37.807693797530085, 144.95264287299918)",-37.807693797530085,144.95264287299918
3962,C5892,Unoccupied,"(-37.80486179757756, 144.95382674260944)",-37.80486179757756,144.95382674260944
4387,C7208,Present,"(-37.80765463998226, 144.95272351758337)",-37.80765463998226,144.95272351758337
3269,5828E,Unoccupied,"(-37.80673768305752, 144.95352603375784)",-37.80673768305752,144.95352603375784
4323,C6984,Unoccupied,"(-37.80929677253113, 144.9562728880633)",-37.80929677253113,144.9562728880633
4017,C6072,Present,"(-37.80518907672143, 144.9522558073889)",-37.80518907672143,144.9522558073889
957,C828,Unoccupied,"(-37.8111871873981, 144.96735757463318)",-37.8111871873981,144.96735757463318
3377,6197W,Unoccupied,"(-37.806500342861035, 144.95107275435578)",-37.806500342861035,144.95107275435578
1540,1908N,Unoccupied,"(-37.81444536409637, 144.96984329198955)",-37.81444536409637,144.96984329198955
5856,C9146,Unoccupied,"(-37.79842760088242, 144.96498739150113)",-37.79842760088242,144.96498739150113
4083,C6280,Unoccupied,"(-37.80504309612259, 144.9507772992846)",-37.80504309612259,144.9507772992846
4399,C7232,Unoccupied,"(-37.807859872182426, 144.95230085128213)",-37.807859872182426,144.95230085128213
3404,6253S,Present,"(-37.807680383913905, 144.96640504611318)",-37.807680383913905,144.96640504611318
4129,C6420,Unoccupied,"(-37.80351884180942, 144.95104654652096)",-37.80351884180942,144.95104654652096
5872,C9190,Unoccupied,"(-37.79847513739384, 144.96542559059571)",-37.79847513739384,144.96542559059571
4383,C7200,Unoccupied,"(-37.80760730941965, 144.952820993905)",-37.80760730941965,144.952820993905
3965,C5898,Present,"(-37.80472866680152, 144.95385053369245)",-37.80472866680152,144.95385053369245
3375,6193W,Unoccupied,"(-37.8065656135546, 144.9511022369515)",-37.8065656135546,144.9511022369515
2746,4574E,Present,"(-37.80809601216072, 144.9660677529875)",-37.80809601216072,144.9660677529875
4285,C6906,Unoccupied,"(-37.809230374365704, 144.95587802590723)",-37.809230374365704,144.95587802590723
4291,C6918,Unoccupied,"(-37.80943222900656, 144.95598123453217)",-37.80943222900656,144.95598123453217
3713,7680N,Unoccupied,"(-37.80374980216992, 144.95671029255175)",-37.80374980216992,144.95671029255175
3993,C5954,Unoccupied,"(-37.80392684324373, 144.95399357403704)",-37.80392684324373,144.95399357403704
5862,C9150,Unoccupied,"(-37.79843097783437, 144.96501800911716)",-37.79843097783437,144.96501800911716
3700,7665S,Unoccupied,"(-37.80407451875426, 144.9579547673291)",-37.80407451875426,144.9579547673291
4385,C7204,Unoccupied,"(-37.80763082398215, 144.952772566335)",-37.80763082398215,144.952772566335
4422,C7684,Unoccupied,"(-37.80367821515115, 144.95521518472984)",-37.80367821515115,144.95521518472984
2708,10341W,Unoccupied,"(-37.80353234388977, 144.94388507321685)",-37.80353234388977,144.94388507321685
3156,5347W,Unoccupied,"(-37.810204300231675, 144.95560731751647)",-37.810204300231675,144.95560731751647
4388,C7210,Present,"(-37.807681641432694, 144.95266786398412)",-37.807681641432694,144.95266786398412
4443,C7732,Unoccupied,"(-37.80317773867142, 144.95075600524456)",-37.80317773867142,144.95075600524456
3987,C5942,Unoccupied,"(-37.80407539707152, 144.9539671009614)",-37.80407539707152,144.9539671009614
4294,C6924,Unoccupied,"(-37.809417761366305, 144.9560472846859)",-37.809417761366305,144.9560472846859
3963,C5894,Unoccupied,"(-37.80483719300592, 144.95383114065606)",-37.80483719300592,144.95383114065606
4447,C7740,Unoccupied,"(-37.803139591402825, 144.95041041830297)",-37.803139591402825,144.95041041830297
4006,C6050,Unoccupied,"(-37.80602702323796, 144.9521101242498)",-37.80602702323796,144.9521101242498
3024,5117W,Unoccupied,"(-37.8036417823928, 144.95723751206768)",-37.8036417823928,144.95723751206768
3250,5795W,Unoccupied,"(-37.803907217110535, 144.95538386037444)",-37.803907217110535,144.95538386037444
4206,C6706,Unoccupied,"(-37.80878804945635, 144.9582774255727)",-37.80878804945635,144.9582774255727
4126,C6414,Unoccupied,"(-37.80358787018449, 144.95103430187015)",-37.80358787018449,144.95103430187015
2687,10196E,Unoccupied,"(-37.80363260222154, 144.94961580163655)",-37.80363260222154,144.94961580163655
5861,C9126,Present,"(-37.798408001447044, 144.96480353238462)",-37.798408001447044,144.96480353238462
911,C668,Unoccupied,"(-37.814430071402604, 144.9688443056996)",-37.814430071402604,144.9688443056996
3953,C5874,Unoccupied,"(-37.80512030839985, 144.95378052840346)",-37.80512030839985,144.95378052840346
4450,C7746,Unoccupied,"(-37.80312242317344, 144.9502573801377)",-37.80312242317344,144.9502573801377
4438,C7716,Unoccupied,"(-37.80358380942906, 144.95438074055522)",-37.80358380942906,144.95438074055522
869,738E,Unoccupied,"(-37.81340305141516, 144.96849961317562)",-37.81340305141516,144.96849961317562
3673,7632N,Unoccupied,"(-37.8049688034327, 144.94858505740615)",-37.8049688034327,144.94858505740615
4437,C7714,Unoccupied,"(-37.80358756983143, 144.95441431149385)",-37.80358756983143,144.95441431149385
4246,C6824,Unoccupied,"(-37.80948144669376, 144.9556201057953)",-37.80948144669376,144.9556201057953
4062,C6162,Unoccupied,"(-37.803909202125304, 144.9524831784812)",-37.803909202125304,144.9524831784812
917,C684,Unoccupied,"(-37.81426349973698, 144.96876939345793)",-37.81426349973698,144.96876939345793
4284,C6904,Unoccupied,"(-37.809225058582896, 144.9558161699686)",-37.809225058582896,144.9558161699686
4429,C7698,Present,"(-37.80363572036981, 144.9548409901965)",-37.80363572036981,144.9548409901965
4128,C6418,Unoccupied,"(-37.80354154461598, 144.95104250013748)",-37.80354154461598,144.95104250013748
2673,10182E,Unoccupied,"(-37.80400183516052, 144.9495507132346)",-37.80400183516052,144.9495507132346
3628,7577S,Unoccupied,"(-37.8058291849574, 144.95468553992856)",-37.8058291849574,144.95468553992856
952,C814,Unoccupied,"(-37.81133017001849, 144.96742283713283)",-37.81133017001849,144.96742283713283
3636,7588N,Unoccupied,"(-37.80557615295422, 144.95408666598183)",-37.80557615295422,144.95408666598183
4494,3688N,Unoccupied,"(-37.80868832126183, 144.96667506755247)",-37.80868832126183,144.96667506755247
4421,C7682,Unoccupied,"(-37.803682008212505, 144.95524866067768)",-37.803682008212505,144.95524866067768
7059,4692Ea,Unoccupied,"(-37.80484250934886, 144.9591144008784)",-37.80484250934886,144.9591144008784
8305,655W,Present,"(-37.81523874251336, 144.9690991044169)",-37.81523874251336,144.9690991044169
5865,C9162,Present,"(-37.79844487875489, 144.96514275067392)",-37.79844487875489,144.96514275067392
3944,C5856,Unoccupied,"(-37.80533677006978, 144.95374189429305)",-37.80533677006978,144.95374189429305
4207,C6710,Unoccupied,"(-37.80879640283257, 144.9582486285122)",-37.80879640283257,144.9582486285122
3901,C5714,Unoccupied,"(-37.80540365399849, 144.95523028419373)",-37.80540365399849,144.95523028419373
3255,5808E,Present,"(-37.80703702449419, 144.95347330563334)",-37.80703702449419,144.95347330563334
4205,C6702,Unoccupied,"(-37.8087795417706, 144.95830675563434)",-37.8087795417706,144.95830675563434
3392,6227W,Unoccupied,"(-37.806048953285384, 144.9508671460027)",-37.806048953285384,144.9508671460027
4201,C6686,Unoccupied,"(-37.808745386937495, 144.95842532855065)",-37.808745386937495,144.95842532855065
2669,10178E,Present,"(-37.80410451447679, 144.94953261336826)",-37.80410451447679,144.94953261336826
3284,5850E,Unoccupied,"(-37.806470560294805, 144.95357314589475)",-37.806470560294805,144.95357314589475
4435,C7710,Unoccupied,"(-37.80359824282294, 144.95451109653197)",-37.80359824282294,144.95451109653197
2635,10105W,Unoccupied,"(-37.80341705438269, 144.94793731799047)",-37.80341705438269,144.94793731799047
6056,13034N,Unoccupied,"(-37.82117319038632, 144.94391931390288)",-37.82117319038632,144.94391931390288
6695,5082E,Unoccupied,"(-37.804704440449, 144.95785871800302)",-37.804704440449,144.95785871800302
2747,4576E,Unoccupied,"(-37.80803999840939, 144.96604209597555)",-37.80803999840939,144.96604209597555
3638,7592N,Present,"(-37.805235248863546, 144.9510389304511)",-37.805235248863546,144.9510389304511
4117,C6392,Present,"(-37.8037967924817, 144.9509968828238)",-37.8037967924817,144.9509968828238
8308,661W,Unoccupied,"(-37.815093369132136, 144.96903145876053)",-37.815093369132136,144.96903145876053
8331,C7734B,Unoccupied,"(-37.80316707899577, 144.9506609998553)",-37.80316707899577,144.9506609998553
3559,7085S,Unoccupied,"(-37.80894274538265, 144.9536800040944)",-37.80894274538265,144.9536800040944
4091,C6302,Present,"(-37.80474565400296, 144.95082990373714)",-37.80474565400296,144.95082990373714
4085,C6284,Unoccupied,"(-37.804997748785695, 144.95078534515235)",-37.804997748785695,144.95078534515235
4113,C6378,Unoccupied,"(-37.8040323112338, 144.9509553469769)",-37.8040323112338,144.9509553469769
3931,C5778,Unoccupied,"(-37.804235053458356, 144.95544037232816)",-37.804235053458356,144.95544037232816
4402,C7238,Unoccupied,"(-37.80791180590474, 144.95219403620663)",-37.80791180590474,144.95219403620663
3811,C5458,Unoccupied,"(-37.807448011270026, 144.95443689661118)",-37.807448011270026,144.95443689661118
3265,5822E,Unoccupied,"(-37.80687465816447, 144.9535021664006)",-37.80687465816447,144.9535021664006
3569,7097S,Unoccupied,"(-37.809060628854326, 144.95327000275765)",-37.809060628854326,144.95327000275765
5880,12908N,Present,"(-37.79836692956692, 144.96527283263367)",-37.79836692956692,144.96527283263367
3196,5437W,Present,"(-37.80808044883812, 144.95460703377822)",-37.80808044883812,144.95460703377822
3974,C5916,Present,"(-37.80445717101084, 144.95389918647953)",-37.80445717101084,144.95389918647953
3397,6237W,Unoccupied,"(-37.80589520730427, 144.95079721963123)",-37.80589520730427,144.95079721963123
3706,7672N,Unoccupied,"(-37.80378709775066, 144.957052297915)",-37.80378709775066,144.957052297915
3801,C5426,Unoccupied,"(-37.80814069305637, 144.95475819604104)",-37.80814069305637,144.95475819604104
3903,C5718,Present,"(-37.805359057027225, 144.95523830079958)",-37.805359057027225,144.95523830079958
958,C830,Unoccupied,"(-37.81116388797592, 144.9673469528956)",-37.81116388797592,144.9673469528956
2690,10199W,Unoccupied,"(-37.80355520552128, 144.94943939362565)",-37.80355520552128,144.94943939362565
3414,6263S,Present,"(-37.80774341058874, 144.9661907526817)",-37.80774341058874,144.9661907526817
3562,7088N,Unoccupied,"(-37.80885217507168, 144.95347329740525)",-37.80885217507168,144.95347329740525
6910,1920N,Unoccupied,"(-37.81459062113608, 144.9693496487792)",-37.81459062113608,144.9693496487792
4436,C7712,Unoccupied,"(-37.80359470663074, 144.95447976391296)",-37.80359470663074,144.95447976391296
4199,C6678,Unoccupied,"(-37.80872796786283, 144.95848500888263)",-37.80872796786283,144.95848500888263
5876,12900N,Unoccupied,"(-37.79830151808934, 144.9646668998155)",-37.79830151808934,144.9646668998155
8343,649W,Unoccupied,"(-37.81607789160405, 144.96948384379704)",-37.81607789160405,144.96948384379704
2251,3944N,Unoccupied,"(-37.812321764801254, 144.95417995459024)",-37.812321764801254,144.95417995459024
3910,C5734,Unoccupied,"(-37.805078730862704, 144.95528869054613)",-37.805078730862704,144.95528869054613
7064,4704Ea,Unoccupied,"(-37.804516364541406, 144.9589644045107)",-37.804516364541406,144.9589644045107
4119,C6400,Unoccupied,"(-37.80375005016145, 144.95100527683002)",-37.80375005016145,144.95100527683002
2679,10188E,Unoccupied,"(-37.803845768677675, 144.94957821859185)",-37.803845768677675,144.94957821859185
873,769W,Unoccupied,"(-37.812368780424066, 144.96777381541787)",-37.812368780424066,144.96777381541787
3383,6209W,Unoccupied,"(-37.80628564281612, 144.95097485681578)",-37.80628564281612,144.95097485681578
4019,C6076,Unoccupied,"(-37.80514297321365, 144.95226428308345)",-37.80514297321365,144.95226428308345
